Year,Month,Country,Branch,Product,SalesQuantity,Revenue,EmployeeCount,ProductPrice
2021,2,Egypt,Cairo,Laptops,165,49589.1,40,300.54
2021,2,Egypt,Cairo,Tablets,20,22939.6,50,1146.98
2021,2,Egypt,Cairo,Headphones,162,47945.52,28,295.96
2021,2,Egypt,Giza,Televisions,54,55237.14,28,1022.91
2021,2,Egypt,Giza,Smartphones,171,115158.24,47,673.44
2021,2,Egypt,Giza,Laptops,61,6798.45,12,111.45
2021,2,Egypt,Giza,Tablets,149,103487.95,13,694.55
2021,2,Egypt,Giza,Headphones,189,97395.48,8,515.32
2021,2,Egypt,Alexandria,Televisions,95,39389.85,29,414.63
2021,2,Egypt,Alexandria,Smartphones,185,40692.6,6,219.96
2021,2,Egypt,Alexandria,Laptops,24,11454.72,22,477.28
2021,2,Egypt,Alexandria,Tablets,76,71292.56,24,938.06
2021,2,Egypt,Alexandria,Headphones,143,89499.41,15,625.87
2021,2,Egypt,Faiyum,Televisions,58,61174.92,16,1054.74
2021,2,Egypt,Faiyum,Smartphones,39,39920.79,15,1023.61
2021,2,Egypt,Faiyum,Laptops,191,115377.37,38,604.07
2021,2,Egypt,Faiyum,Tablets,85,81520.95,30,959.07
2021,2,Egypt,Faiyum,Headphones,116,97797.28,9,843.08
2021,2,Turkey,Istanbul,Televisions,34,44908.22,25,1320.83
2021,2,Turkey,Istanbul,Smartphones,176,190662.56,44,1083.31
2021,2,Turkey,Istanbul,Laptops,56,50796.48,34,907.08
2021,2,Turkey,Istanbul,Tablets,157,130802.98,36,833.14
2021,2,Turkey,Istanbul,Headphones,191,250951.08,19,1313.88
2021,2,Turkey,Bursa,Televisions,12,9148.56,26,762.38
2021,2,Turkey,Bursa,Smartphones,140,68614.0,14,490.1
2021,2,Turkey,Bursa,Laptops,153,220482.18,22,1441.06
2021,2,Turkey,Bursa,Tablets,115,169135.1,11,1470.74
2021,2,Turkey,Bursa,Headphones,140,127797.6,30,912.84
2021,2,Turkey,Ankara,Televisions,149,177074.58,22,1188.42
2021,2,Turkey,Ankara,Smartphones,199,136854.29,43,687.71
2021,2,Turkey,Ankara,Laptops,162,169597.8,7,1046.9
2021,2,Turkey,Ankara,Tablets,89,7172.51,5,80.59
2021,2,Turkey,Ankara,Headphones,20,14154.6,46,707.73
2021,2,Turkey,Antalya,Televisions,99,72205.65,43,729.35
2021,2,Turkey,Antalya,Smartphones,127,178455.32,28,1405.16
2021,2,Turkey,Antalya,Laptops,151,201169.75,8,1332.25
2021,2,Turkey,Antalya,Tablets,87,108801.33,44,1250.59
2021,2,Turkey,Antalya,Headphones,178,138816.86,47,779.87
2021,2,Oman,Muscat,Televisions,144,31685.76,9,220.04
2021,2,Oman,Muscat,Smartphones,65,68836.3,36,1059.02
2021,2,Oman,Muscat,Laptops,120,130960.8,40,1091.34
2021,2,Oman,Muscat,Tablets,135,74154.15,36,549.29
2021,2,Oman,Muscat,Headphones,129,14042.94,26,108.86
2021,2,Oman,Sohar,Televisions,132,182355.36,23,1381.48
2021,2,Oman,Sohar,Smartphones,146,15877.5,50,108.75
2021,2,Oman,Sohar,Laptops,38,12971.3,30,341.35
2021,2,Oman,Sohar,Tablets,101,63448.2,15,628.2
2021,2,Oman,Sohar,Headphones,197,263060.01,39,1335.33
2021,2,USA,Austin,Televisions,131,192032.9,28,1465.9
2021,2,USA,Austin,Smartphones,144,105166.08,10,730.32
2021,2,USA,Austin,Laptops,11,12041.26,7,1094.66
2021,2,USA,Austin,Tablets,140,105953.4,15,756.81
2021,2,USA,Austin,Headphones,197,270542.07,26,1373.31
2021,2,USA,New York,Televisions,178,265494.12,24,1491.54
2021,2,USA,New York,Smartphones,184,171683.04,42,933.06
2021,2,USA,New York,Laptops,111,100874.58,20,908.78
2021,2,USA,New York,Tablets,195,200890.95,6,1030.21
2021,2,USA,New York,Headphones,143,117684.71,7,822.97
2021,2,USA,Chicago,Televisions,58,24245.16,40,418.02
2021,2,USA,Chicago,Smartphones,37,52158.9,48,1409.7
2021,2,USA,Chicago,Laptops,168,250963.44,21,1493.83
2021,2,USA,Chicago,Tablets,142,174890.04,30,1231.62
2021,2,USA,Chicago,Headphones,93,46776.21,21,502.97
2021,3,Egypt,Cairo,Televisions,96,47638.08,19,496.23
2021,3,Egypt,Cairo,Smartphones,180,229379.4,48,1274.33
2021,3,Egypt,Cairo,Laptops,36,52884.36,40,1469.01
2021,3,Egypt,Cairo,Tablets,143,85353.84,40,596.88
2021,3,Egypt,Cairo,Headphones,64,71025.28,34,1109.77
2021,3,Egypt,Giza,Televisions,150,184167.0,31,1227.78
2021,3,Egypt,Giza,Smartphones,24,15676.56,5,653.19
2021,3,Egypt,Giza,Laptops,11,10700.25,37,972.75
2021,3,Egypt,Giza,Tablets,74,61828.48,30,835.52
2021,3,Egypt,Giza,Headphones,159,91005.24,19,572.36
2021,3,Egypt,Alexandria,Televisions,159,233769.75,18,1470.25
2021,3,Egypt,Alexandria,Smartphones,183,206588.7,23,1128.9
2021,3,Egypt,Alexandria,Laptops,53,50460.24,12,952.08
2021,3,Egypt,Alexandria,Tablets,49,72322.53,28,1475.97
2021,3,Egypt,Alexandria,Headphones,134,133011.08,33,992.62
2021,3,Egypt,Faiyum,Televisions,90,76074.3,23,845.27
2021,3,Egypt,Faiyum,Smartphones,175,217341.25,23,1241.95
2021,3,Egypt,Faiyum,Laptops,51,64388.01,9,1262.51
2021,3,Egypt,Faiyum,Tablets,71,10295.0,50,145.0
2021,3,Egypt,Faiyum,Headphones,26,26005.98,37,1000.23
2021,3,Turkey,Istanbul,Televisions,115,149197.55,40,1297.37
2021,3,Turkey,Istanbul,Smartphones,89,59613.98,36,669.82
2021,3,Turkey,Istanbul,Laptops,140,123832.8,47,884.52
2021,3,Turkey,Istanbul,Tablets,162,173623.5,11,1071.75
2021,3,Turkey,Istanbul,Headphones,200,128304.0,45,641.52
2021,3,Turkey,Bursa,Televisions,30,5246.1,25,174.87
2021,3,Turkey,Bursa,Smartphones,95,83080.35,36,874.53
2021,3,Turkey,Bursa,Laptops,196,52782.8,40,269.3
2021,3,Turkey,Bursa,Tablets,131,99849.51,13,762.21
2021,3,Turkey,Bursa,Headphones,162,108572.4,34,670.2
2021,3,Turkey,Ankara,Televisions,176,196982.72,25,1119.22
2021,3,Turkey,Ankara,Smartphones,33,4155.03,6,125.91
2021,3,Turkey,Ankara,Laptops,56,50843.52,31,907.92
2021,3,Turkey,Ankara,Tablets,161,143220.77,50,889.57
2021,3,Turkey,Ankara,Headphones,49,57936.62,50,1182.38
2021,3,Turkey,Antalya,Televisions,160,155992.0,42,974.95
2021,3,Turkey,Antalya,Smartphones,155,206089.55,21,1329.61
2021,3,Turkey,Antalya,Laptops,198,168725.7,18,852.15
2021,3,Turkey,Antalya,Tablets,52,45779.76,26,880.38
2021,3,Turkey,Antalya,Headphones,39,55115.97,49,1413.23
2021,3,Oman,Muscat,Televisions,181,246523.81,48,1362.01
2021,3,Oman,Muscat,Smartphones,148,99968.08,14,675.46
2021,3,Oman,Muscat,Laptops,50,44862.0,41,897.24
2021,3,Oman,Muscat,Tablets,131,141647.68,9,1081.28
2021,3,Oman,Muscat,Headphones,12,15989.4,41,1332.45
2021,3,Oman,Sohar,Televisions,128,85752.32,30,669.94
2021,3,Oman,Sohar,Smartphones,98,7138.32,25,72.84
2021,3,Oman,Sohar,Laptops,68,64095.44,16,942.58
2021,3,Oman,Sohar,Tablets,186,161155.98,10,866.43
2021,3,Oman,Sohar,Headphones,169,102564.41,19,606.89
2021,3,USA,Austin,Televisions,45,20820.15,31,462.67
2021,3,USA,Austin,Smartphones,76,15095.12,14,198.62
2021,3,USA,Austin,Laptops,166,220052.92,45,1325.62
2021,3,USA,Austin,Tablets,152,211444.16,16,1391.08
2021,3,USA,Austin,Headphones,135,40189.5,34,297.7
2021,3,USA,New York,Televisions,112,109435.2,50,977.1
2021,3,USA,New York,Smartphones,76,9639.84,45,126.84
2021,3,USA,New York,Laptops,123,83203.35,44,676.45
2021,3,USA,New York,Tablets,140,97861.4,15,699.01
2021,3,USA,New York,Headphones,176,199337.6,9,1132.6
2021,3,USA,Chicago,Televisions,189,176452.29,27,933.61
2021,3,USA,Chicago,Smartphones,17,4974.2,46,292.6
2021,3,USA,Chicago,Laptops,145,101646.45,11,701.01
2021,3,USA,Chicago,Tablets,190,75053.8,10,395.02
2021,3,USA,Chicago,Headphones,71,4610.74,43,64.94
2021,4,Egypt,Cairo,Televisions,146,186767.58,17,1279.23
2021,4,Egypt,Cairo,Smartphones,87,127972.65,46,1470.95
2021,4,Egypt,Cairo,Laptops,75,54738.0,38,729.84
2021,4,Egypt,Cairo,Tablets,180,80713.8,9,448.41
2021,4,Egypt,Cairo,Headphones,173,69826.26,21,403.62
2021,4,Egypt,Giza,Televisions,198,280496.7,31,1416.65
2021,4,Egypt,Giza,Smartphones,130,65975.0,49,507.5
2021,4,Egypt,Giza,Laptops,151,119860.78,47,793.78
2021,4,Egypt,Giza,Tablets,37,25363.5,49,685.5
2021,4,Egypt,Giza,Headphones,130,93176.2,50,716.74
2021,4,Egypt,Alexandria,Televisions,90,59743.8,11,663.82
2021,4,Egypt,Alexandria,Smartphones,102,129531.84,39,1269.92
2021,4,Egypt,Alexandria,Laptops,119,15491.42,41,130.18
2021,4,Egypt,Alexandria,Tablets,194,120452.66,15,620.89
2021,4,Egypt,Alexandria,Headphones,113,28357.35,42,250.95
2021,4,Egypt,Faiyum,Televisions,12,14340.36,32,1195.03
2021,4,Egypt,Faiyum,Smartphones,14,15725.08,35,1123.22
2021,4,Egypt,Faiyum,Laptops,94,115956.52,21,1233.58
2021,4,Egypt,Faiyum,Tablets,110,8098.2,41,73.62
2021,4,Egypt,Faiyum,Headphones,31,18109.58,27,584.18
2021,4,Turkey,Istanbul,Televisions,61,34627.26,23,567.66
2021,4,Turkey,Istanbul,Smartphones,175,243580.75,13,1391.89
2021,4,Turkey,Istanbul,Laptops,143,211172.39,36,1476.73
2021,4,Turkey,Istanbul,Tablets,164,111585.6,16,680.4
2021,4,Turkey,Istanbul,Headphones,192,144919.68,46,754.79
2021,4,Turkey,Bursa,Televisions,109,140201.25,31,1286.25
2021,4,Turkey,Bursa,Smartphones,132,127827.48,39,968.39
2021,4,Turkey,Bursa,Laptops,158,197202.96,10,1248.12
2021,4,Turkey,Bursa,Tablets,40,8743.6,38,218.59
2021,4,Turkey,Bursa,Headphones,27,20381.22,9,754.86
2021,4,Turkey,Ankara,Televisions,19,21470.57,24,1130.03
2021,4,Turkey,Ankara,Smartphones,19,1883.66,48,99.14
2021,4,Turkey,Ankara,Laptops,163,48665.28,47,298.56
2021,4,Turkey,Ankara,Tablets,139,38742.08,37,278.72
2021,4,Turkey,Ankara,Headphones,72,42841.44,11,595.02
2021,4,Turkey,Antalya,Televisions,172,156416.8,26,909.4
2021,4,Turkey,Antalya,Smartphones,10,8868.5,41,886.85
2021,4,Turkey,Antalya,Laptops,59,10169.24,37,172.36
2021,4,Turkey,Antalya,Tablets,24,29609.28,30,1233.72
2021,4,Turkey,Antalya,Headphones,74,82779.36,27,1118.64
2021,4,Oman,Muscat,Televisions,61,38035.94,47,623.54
2021,4,Oman,Muscat,Smartphones,171,106594.56,20,623.36
2021,4,Oman,Muscat,Laptops,108,35249.04,43,326.38
2021,4,Oman,Muscat,Tablets,28,35679.0,40,1274.25
2021,4,Oman,Muscat,Headphones,79,26498.18,27,335.42
2021,4,Oman,Sohar,Televisions,19,28024.43,8,1474.97
2021,4,Oman,Sohar,Smartphones,12,12691.08,37,1057.59
2021,4,Oman,Sohar,Laptops,97,15122.3,35,155.9
2021,4,Oman,Sohar,Tablets,108,64177.92,13,594.24
2021,4,Oman,Sohar,Headphones,142,12285.84,18,86.52
2021,4,USA,Austin,Televisions,133,152255.74,34,1144.78
2021,4,USA,Austin,Smartphones,30,39225.6,46,1307.52
2021,4,USA,Austin,Laptops,109,105223.15,11,965.35
2021,4,USA,Austin,Tablets,140,143572.8,48,1025.52
2021,4,USA,Austin,Headphones,135,196769.25,6,1457.55
2021,4,USA,New York,Televisions,132,10542.84,5,79.87
2021,4,USA,New York,Smartphones,130,88606.7,10,681.59
2021,4,USA,New York,Laptops,43,22461.05,13,522.35
2021,4,USA,New York,Tablets,162,185358.78,12,1144.19
2021,4,USA,New York,Headphones,71,84720.75,35,1193.25
2021,4,USA,Chicago,Televisions,15,6029.7,37,401.98
2021,4,USA,Chicago,Smartphones,121,145406.91,9,1201.71
2021,4,USA,Chicago,Laptops,21,29982.54,37,1427.74
2021,4,USA,Chicago,Tablets,71,32355.41,11,455.71
2021,4,USA,Chicago,Headphones,62,27469.1,7,443.05
2021,5,Egypt,Cairo,Televisions,124,34393.88,6,277.37
2021,5,Egypt,Cairo,Smartphones,152,220317.92,14,1449.46
2021,5,Egypt,Cairo,Laptops,70,70162.4,50,1002.32
2021,5,Egypt,Cairo,Tablets,102,35765.28,6,350.64
2021,5,Egypt,Cairo,Headphones,31,6389.1,21,206.1
2021,5,Egypt,Giza,Televisions,93,60864.78,8,654.46
2021,5,Egypt,Giza,Smartphones,19,6218.89,27,327.31
2021,5,Egypt,Giza,Laptops,61,38001.17,15,622.97
2021,5,Egypt,Giza,Tablets,98,47309.5,40,482.75
2021,5,Egypt,Giza,Headphones,81,9131.94,26,112.74
2021,5,Egypt,Alexandria,Televisions,108,72782.28,33,673.91
2021,5,Egypt,Alexandria,Smartphones,53,67827.81,40,1279.77
2021,5,Egypt,Alexandria,Laptops,17,21114.34,33,1242.02
2021,5,Egypt,Alexandria,Tablets,81,52944.84,16,653.64
2021,5,Egypt,Alexandria,Headphones,83,122976.95,24,1481.65
2021,5,Egypt,Faiyum,Televisions,77,112611.73,12,1462.49
2021,5,Egypt,Faiyum,Smartphones,12,5197.44,24,433.12
2021,5,Egypt,Faiyum,Laptops,123,58058.46,46,472.02
2021,5,Egypt,Faiyum,Tablets,77,75655.58,27,982.54
2021,5,Egypt,Faiyum,Headphones,197,237891.29,7,1207.57
2021,5,Turkey,Istanbul,Televisions,117,122689.71,11,1048.63
2021,5,Turkey,Istanbul,Smartphones,164,27753.72,6,169.23
2021,5,Turkey,Istanbul,Laptops,121,31539.86,19,260.66
2021,5,Turkey,Istanbul,Tablets,55,37177.25,31,675.95
2021,5,Turkey,Istanbul,Headphones,102,150690.72,6,1477.36
2021,5,Turkey,Bursa,Televisions,95,72728.2,31,765.56
2021,5,Turkey,Bursa,Smartphones,18,5832.18,10,324.01
2021,5,Turkey,Bursa,Laptops,140,147315.0,39,1052.25
2021,5,Turkey,Bursa,Tablets,75,97795.5,31,1303.94
2021,5,Turkey,Bursa,Headphones,82,101618.5,47,1239.25
2021,5,Turkey,Ankara,Televisions,56,66489.36,45,1187.31
2021,5,Turkey,Ankara,Smartphones,75,17274.0,33,230.32
2021,5,Turkey,Ankara,Laptops,83,40717.31,8,490.57
2021,5,Turkey,Ankara,Tablets,96,37144.32,23,386.92
2021,5,Turkey,Ankara,Headphones,33,25230.15,45,764.55
2021,5,Turkey,Antalya,Televisions,165,75091.5,26,455.1
2021,5,Turkey,Antalya,Smartphones,157,190127.0,49,1211.0
2021,5,Turkey,Antalya,Laptops,90,18733.5,24,208.15
2021,5,Turkey,Antalya,Tablets,138,11081.4,25,80.3
2021,5,Turkey,Antalya,Headphones,183,195303.09,30,1067.23
2021,5,Oman,Muscat,Televisions,88,53447.68,37,607.36
2021,5,Oman,Muscat,Smartphones,140,142678.2,5,1019.13
2021,5,Oman,Muscat,Laptops,97,7275.0,42,75.0
2021,5,Oman,Muscat,Tablets,185,39564.1,28,213.86
2021,5,Oman,Muscat,Headphones,68,46277.4,42,680.55
2021,5,Oman,Sohar,Televisions,51,60040.26,40,1177.26
2021,5,Oman,Sohar,Smartphones,124,163551.04,33,1318.96
2021,5,Oman,Sohar,Laptops,87,21152.31,38,243.13
2021,5,Oman,Sohar,Tablets,88,82014.24,6,931.98
2021,5,Oman,Sohar,Headphones,127,76591.16,12,603.08
2021,5,USA,Austin,Televisions,179,31256.98,41,174.62
2021,5,USA,Austin,Smartphones,53,7857.78,42,148.26
2021,5,USA,Austin,Laptops,130,88255.7,12,678.89
2021,5,USA,Austin,Tablets,27,27672.57,23,1024.91
2021,5,USA,Austin,Headphones,67,30899.06,47,461.18
2021,5,USA,New York,Televisions,42,49051.38,38,1167.89
2021,5,USA,New York,Smartphones,44,57717.44,48,1311.76
2021,5,USA,New York,Laptops,15,19996.95,8,1333.13
2021,5,USA,New York,Tablets,120,21120.0,44,176.0
2021,5,USA,New York,Headphones,122,95158.78,35,779.99
2021,5,USA,Chicago,Televisions,45,41787.9,29,928.62
2021,5,USA,Chicago,Smartphones,102,104492.88,46,1024.44
2021,5,USA,Chicago,Laptops,98,102655.98,8,1047.51
2021,5,USA,Chicago,Tablets,193,178328.14,32,923.98
2021,5,USA,Chicago,Headphones,65,8464.3,31,130.22
2021,6,Egypt,Cairo,Televisions,47,44152.74,49,939.42
2021,6,Egypt,Cairo,Smartphones,25,13823.25,14,552.93
2021,6,Egypt,Cairo,Laptops,193,161268.87,6,835.59
2021,6,Egypt,Cairo,Tablets,59,67665.92,11,1146.88
2021,6,Egypt,Cairo,Headphones,163,200934.99,49,1232.73
2021,6,Egypt,Giza,Televisions,176,76699.04,27,435.79
2021,6,Egypt,Giza,Smartphones,59,8506.62,44,144.18
2021,6,Egypt,Giza,Laptops,36,18770.76,35,521.41
2021,6,Egypt,Giza,Tablets,177,138608.7,38,783.1
2021,6,Egypt,Giza,Headphones,117,120108.69,14,1026.57
2021,6,Egypt,Alexandria,Televisions,47,45365.34,39,965.22
2021,6,Egypt,Alexandria,Smartphones,55,58440.8,48,1062.56
2021,6,Egypt,Alexandria,Laptops,161,172714.36,14,1072.76
2021,6,Egypt,Alexandria,Tablets,119,57744.75,37,485.25
2021,6,Egypt,Alexandria,Headphones,105,70707.0,27,673.4
2021,6,Egypt,Faiyum,Televisions,148,205807.32,6,1390.59
2021,6,Egypt,Faiyum,Smartphones,195,89070.15,49,456.77
2021,6,Egypt,Faiyum,Laptops,194,104160.54,46,536.91
2021,6,Egypt,Faiyum,Tablets,153,201975.3,40,1320.1
2021,6,Egypt,Faiyum,Headphones,59,87993.19,10,1491.41
2021,6,Turkey,Istanbul,Televisions,100,74679.0,37,746.79
2021,6,Turkey,Istanbul,Smartphones,98,133199.64,48,1359.18
2021,6,Turkey,Istanbul,Laptops,46,35259.46,37,766.51
2021,6,Turkey,Istanbul,Tablets,128,36689.92,5,286.64
2021,6,Turkey,Istanbul,Headphones,193,25933.41,31,134.37
2021,6,Turkey,Bursa,Televisions,54,31118.04,32,576.26
2021,6,Turkey,Bursa,Smartphones,46,49519.0,46,1076.5
2021,6,Turkey,Bursa,Laptops,136,168629.12,6,1239.92
2021,6,Turkey,Bursa,Tablets,65,91472.55,39,1407.27
2021,6,Turkey,Bursa,Headphones,116,41804.08,8,360.38
2021,6,Turkey,Ankara,Televisions,192,38515.2,50,200.6
2021,6,Turkey,Ankara,Smartphones,96,131041.92,38,1365.02
2021,6,Turkey,Ankara,Laptops,74,22357.62,34,302.13
2021,6,Turkey,Ankara,Tablets,48,53181.12,37,1107.94
2021,6,Turkey,Ankara,Headphones,168,105438.48,7,627.61
2021,6,Turkey,Antalya,Televisions,81,86816.61,13,1071.81
2021,6,Turkey,Antalya,Smartphones,77,32671.1,20,424.3
2021,6,Turkey,Antalya,Laptops,10,2303.3,19,230.33
2021,6,Turkey,Antalya,Tablets,185,39651.05,30,214.33
2021,6,Turkey,Antalya,Headphones,58,29320.74,45,505.53
2021,6,Oman,Muscat,Televisions,42,41598.9,12,990.45
2021,6,Oman,Muscat,Smartphones,126,16022.16,33,127.16
2021,6,Oman,Muscat,Laptops,128,151884.8,9,1186.6
2021,6,Oman,Muscat,Tablets,43,25188.54,25,585.78
2021,6,Oman,Muscat,Headphones,163,215399.61,47,1321.47
2021,6,Oman,Sohar,Televisions,33,28153.95,39,853.15
2021,6,Oman,Sohar,Smartphones,107,119657.03,49,1118.29
2021,6,Oman,Sohar,Laptops,80,103093.6,39,1288.67
2021,6,Oman,Sohar,Tablets,166,19196.24,34,115.64
2021,6,Oman,Sohar,Headphones,99,116141.85,47,1173.15
2021,6,USA,Austin,Televisions,31,22364.02,50,721.42
2021,6,USA,Austin,Smartphones,33,38854.2,24,1177.4
2021,6,USA,Austin,Laptops,45,62795.7,32,1395.46
2021,6,USA,Austin,Tablets,109,81307.46,25,745.94
2021,6,USA,Austin,Headphones,20,7010.4,40,350.52
2021,6,USA,New York,Televisions,85,113565.1,48,1336.06
2021,6,USA,New York,Smartphones,25,20240.0,13,809.6
2021,6,USA,New York,Laptops,50,7408.0,5,148.16
2021,6,USA,New York,Tablets,30,14013.9,13,467.13
2021,6,USA,New York,Headphones,48,63343.2,31,1319.65
2021,6,USA,Chicago,Televisions,171,249682.23,30,1460.13
2021,6,USA,Chicago,Smartphones,140,9567.6,29,68.34
2021,6,USA,Chicago,Laptops,76,101761.72,37,1338.97
2021,6,USA,Chicago,Tablets,93,75952.17,9,816.69
2021,6,USA,Chicago,Headphones,75,56182.5,11,749.1
2021,7,Egypt,Cairo,Televisions,196,225676.36,6,1151.41
2021,7,Egypt,Cairo,Smartphones,136,82416.0,25,606.0
2021,7,Egypt,Cairo,Laptops,76,19362.52,30,254.77
2021,7,Egypt,Cairo,Tablets,174,160071.3,22,919.95
2021,7,Egypt,Cairo,Headphones,145,124540.5,43,858.9
2021,7,Egypt,Giza,Televisions,117,154176.75,21,1317.75
2021,7,Egypt,Giza,Smartphones,64,37144.32,47,580.38
2021,7,Egypt,Giza,Laptops,181,189420.12,40,1046.52
2021,7,Egypt,Giza,Tablets,110,148916.9,24,1353.79
2021,7,Egypt,Giza,Headphones,64,77944.32,37,1217.88
2021,7,Egypt,Alexandria,Televisions,151,16961.83,27,112.33
2021,7,Egypt,Alexandria,Smartphones,72,104011.2,10,1444.6
2021,7,Egypt,Alexandria,Laptops,102,25718.28,42,252.14
2021,7,Egypt,Alexandria,Tablets,129,134714.7,26,1044.3
2021,7,Egypt,Alexandria,Headphones,48,11632.32,40,242.34
2021,7,Egypt,Faiyum,Televisions,103,38082.19,31,369.73
2021,7,Egypt,Faiyum,Smartphones,117,28035.54,19,239.62
2021,7,Egypt,Faiyum,Laptops,150,164610.0,37,1097.4
2021,7,Egypt,Faiyum,Tablets,151,219309.38,45,1452.38
2021,7,Egypt,Faiyum,Headphones,58,9677.3,17,166.85
2021,7,Turkey,Istanbul,Televisions,49,19815.11,16,404.39
2021,7,Turkey,Istanbul,Smartphones,37,49934.46,35,1349.58
2021,7,Turkey,Istanbul,Laptops,64,49881.6,40,779.4
2021,7,Turkey,Istanbul,Tablets,52,36496.2,34,701.85
2021,7,Turkey,Istanbul,Headphones,10,14514.1,43,1451.41
2021,7,Turkey,Bursa,Televisions,151,45061.42,50,298.42
2021,7,Turkey,Bursa,Smartphones,197,293457.11,17,1489.63
2021,7,Turkey,Bursa,Laptops,155,143313.0,35,924.6
2021,7,Turkey,Bursa,Tablets,128,114935.04,10,897.93
2021,7,Turkey,Bursa,Headphones,15,10630.2,24,708.68
2021,7,Turkey,Ankara,Televisions,115,155382.25,7,1351.15
2021,7,Turkey,Ankara,Smartphones,168,185592.96,44,1104.72
2021,7,Turkey,Ankara,Laptops,23,4029.83,10,175.21
2021,7,Turkey,Ankara,Tablets,172,15430.12,16,89.71
2021,7,Turkey,Ankara,Headphones,132,169085.4,29,1280.95
2021,7,Turkey,Antalya,Televisions,114,48318.9,48,423.85
2021,7,Turkey,Antalya,Smartphones,50,9364.5,14,187.29
2021,7,Turkey,Antalya,Laptops,83,98257.89,7,1183.83
2021,7,Turkey,Antalya,Tablets,189,110920.32,23,586.88
2021,7,Turkey,Antalya,Headphones,114,151298.52,29,1327.18
2021,7,Oman,Muscat,Televisions,14,2378.32,38,169.88
2021,7,Oman,Muscat,Smartphones,86,64205.88,40,746.58
2021,7,Oman,Muscat,Laptops,27,20075.04,23,743.52
2021,7,Oman,Muscat,Tablets,173,111429.3,18,644.1
2021,7,Oman,Muscat,Headphones,116,144861.96,13,1248.81
2021,7,Oman,Sohar,Televisions,165,19479.9,42,118.06
2021,7,Oman,Sohar,Smartphones,91,50879.01,13,559.11
2021,7,Oman,Sohar,Laptops,152,111093.76,21,730.88
2021,7,Oman,Sohar,Tablets,126,20931.12,30,166.12
2021,7,Oman,Sohar,Headphones,159,67468.47,23,424.33
2021,7,USA,Austin,Televisions,11,8048.26,45,731.66
2021,7,USA,Austin,Smartphones,148,99049.0,41,669.25
2021,7,USA,Austin,Laptops,149,73698.38,16,494.62
2021,7,USA,Austin,Tablets,198,235138.86,17,1187.57
2021,7,USA,Austin,Headphones,21,1975.26,38,94.06
2021,7,USA,New York,Televisions,98,89429.9,14,912.55
2021,7,USA,New York,Smartphones,161,175303.24,24,1088.84
2021,7,USA,New York,Laptops,152,223321.44,44,1469.22
2021,7,USA,New York,Tablets,107,31208.69,28,291.67
2021,7,USA,New York,Headphones,131,30753.56,17,234.76
2021,7,USA,Chicago,Televisions,200,128918.0,31,644.59
2021,7,USA,Chicago,Smartphones,158,174593.16,47,1105.02
2021,7,USA,Chicago,Laptops,95,99152.45,19,1043.71
2021,7,USA,Chicago,Tablets,45,3133.8,26,69.64
2021,7,USA,Chicago,Headphones,168,168325.92,28,1001.94
2021,8,Egypt,Cairo,Televisions,101,43362.33,33,429.33
2021,8,Egypt,Cairo,Smartphones,39,50823.63,26,1303.17
2021,8,Egypt,Cairo,Laptops,112,29183.84,14,260.57
2021,8,Egypt,Cairo,Tablets,198,86423.04,29,436.48
2021,8,Egypt,Cairo,Headphones,156,197494.44,23,1265.99
2021,8,Egypt,Giza,Televisions,146,208928.92,7,1431.02
2021,8,Egypt,Giza,Smartphones,82,82489.54,45,1005.97
2021,8,Egypt,Giza,Laptops,71,21336.92,20,300.52
2021,8,Egypt,Giza,Tablets,25,17215.25,44,688.61
2021,8,Egypt,Giza,Headphones,144,191692.8,39,1331.2
2021,8,Egypt,Alexandria,Televisions,65,32856.85,14,505.49
2021,8,Egypt,Alexandria,Smartphones,37,50324.44,12,1360.12
2021,8,Egypt,Alexandria,Laptops,169,245513.06,8,1452.74
2021,8,Egypt,Alexandria,Tablets,151,66387.15,18,439.65
2021,8,Egypt,Alexandria,Headphones,22,28136.24,47,1278.92
2021,8,Egypt,Faiyum,Televisions,83,113580.52,50,1368.44
2021,8,Egypt,Faiyum,Smartphones,153,166027.95,21,1085.15
2021,8,Egypt,Faiyum,Laptops,171,196783.38,11,1150.78
2021,8,Egypt,Faiyum,Tablets,142,207545.78,8,1461.59
2021,8,Egypt,Faiyum,Headphones,11,8645.67,23,785.97
2021,8,Turkey,Istanbul,Televisions,190,208783.4,13,1098.86
2021,8,Turkey,Istanbul,Smartphones,162,173482.56,28,1070.88
2021,8,Turkey,Istanbul,Laptops,128,164121.6,36,1282.2
2021,8,Turkey,Istanbul,Tablets,168,223292.16,27,1329.12
2021,8,Turkey,Istanbul,Headphones,90,44569.8,45,495.22
2021,8,Turkey,Bursa,Televisions,158,104011.4,45,658.3
2021,8,Turkey,Bursa,Smartphones,166,57455.92,50,346.12
2021,8,Turkey,Bursa,Laptops,197,91634.55,15,465.15
2021,8,Turkey,Bursa,Tablets,53,61336.37,49,1157.29
2021,8,Turkey,Bursa,Headphones,124,7267.64,10,58.61
2021,8,Turkey,Ankara,Televisions,48,38386.56,10,799.72
2021,8,Turkey,Ankara,Smartphones,87,81931.38,5,941.74
2021,8,Turkey,Ankara,Laptops,137,192086.33,21,1402.09
2021,8,Turkey,Ankara,Tablets,24,15414.24,32,642.26
2021,8,Turkey,Ankara,Headphones,27,38034.9,34,1408.7
